# Sample number;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Sensor position;AccX;AccY;AccZ;GyroX;GyroY;GyroZ;MagX;MagY;MagZ;Init algo done;Pause;
672;0;0.922784;3.082140;10.218386;-52.170504;68.905018;-37.805072;-0.024484;-0.157416;-0.890215;1;15.378754;6.160369;13.516295;-13.569881;-8.012042;-105.069757;0.616178;0.384996;-0.891327;6;9.494304;-3.307367;-0.433981;15.301484;-2.598382;40.652972;-0.623792;-0.026568;0.189224;1;0;
673;0;0.890773;2.053541;11.463697;-61.701663;74.925684;-38.814715;-0.011506;-0.133777;-0.883320;1;12.445706;7.236335;13.682100;11.547868;-29.712997;-81.223838;0.667637;0.353584;-0.876073;6;10.135508;-3.194431;-0.840730;13.063046;0.881550;43.518345;-0.623509;-0.029873;0.251335;1;0;
674;0;0.834507;2.226149;11.520161;-59.738075;83.452022;-36.626504;-0.010749;-0.144020;-0.893980;1;9.660783;6.620972;12.547398;38.720474;-49.001794;-47.425516;0.667046;0.351440;-0.847374;6;10.010583;-3.544347;-1.263762;3.316377;2.032245;41.285741;-0.582210;-0.024303;0.158379;1;0;
675;0;0.668892;1.423298;11.797708;-59.353333;94.210094;-34.121414;-0.011506;-0.133777;-0.883320;1;-15.956500;-18.117931;74.432986;5.594135;-82.061434;-23.613239;0.641905;0.339185;-0.888868;6;9.654015;-3.427879;-1.389684;-8.823301;-0.179873;29.172827;-0.595417;0.004572;0.218746;1;0;
676;0;0.656627;2.352295;14.131432;-47.124767;95.727749;-22.077403;0.002986;-0.130623;-0.897745;1;-7.478363;-35.876676;11.753653;774.489569;-216.380855;21.297427;0.641685;0.353434;-0.875522;6;8.791072;-3.072206;-0.146663;-5.788782;-5.392072;16.623072;-0.595417;0.004572;0.218746;1;0;
677;0;0.325158;1.710754;11.792233;-34.072488;110.842251;-24.721709;0.044947;-0.100676;-0.919700;1;-13.904214;-6.745796;7.171871;153.335144;-172.496670;11.028148;0.603122;0.309391;-0.900383;6;8.928372;-2.835722;0.934851;9.170253;-6.002944;12.812129;-0.595276;0.002920;0.249801;1;0;
678;0;0.175664;1.715703;12.925954;-33.616790;118.938306;-23.241780;0.058682;-0.087280;-0.923465;1;-8.877459;5.803472;3.891663;205.798655;-251.583188;137.037924;0.604152;0.283038;-0.955775;6;9.038182;-2.140563;0.580578;12.611177;-5.307992;20.743763;-0.622678;0.053568;0.200566;1;0;
679;0;0.250119;1.029982;13.776969;-26.669593;131.438457;-22.813116;0.115936;-0.116320;-0.918030;1;1.426467;12.882346;4.737069;127.146459;-320.692732;125.156523;0.578345;0.253319;-0.967566;6;11.347211;0.354407;1.353009;13.846485;-0.208651;24.963964;-0.622954;0.019530;0.233296;1;0;
680;0;-0.067673;0.863455;15.077185;-21.035437;144.698643;-22.276286;0.115550;-0.102549;-0.921446;1;6.781177;10.968816;18.208786;85.989819;-293.830139;99.149477;0.501369;0.195874;-1.019296;6;13.483334;-0.067999;-1.243909;27.714262;10.913882;13.092149;-0.622950;0.000859;0.280716;1;0;
681;0;-0.415027;-1.550047;14.776103;-8.363020;160.848426;-13.707531;0.144534;-0.096242;-0.950296;1;7.625272;0.490542;19.066484;94.395692;-205.667272;21.287264;0.488764;0.212191;-1.034374;6;15.015645;-1.247505;-4.693742;18.895641;20.703568;15.889477;-0.636724;0.036345;0.216861;1;0;
682;0;0.118239;-0.225163;15.758177;6.735512;177.710624;-4.766572;0.157140;-0.076131;-0.929325;1;0.453747;9.121812;18.130881;91.978915;-141.992041;-18.837018;0.449020;0.163861;-1.001836;6;15.705692;-1.020777;-5.638058;-3.236029;28.635384;28.159091;-0.595209;0.020765;0.217908;1;0;
683;0;0.414740;-0.510407;16.274216;21.528003;199.256653;-2.833278;0.201031;-0.115039;-0.934202;1;0.225835;-3.332376;11.717707;135.253660;-87.948543;-1.988284;0.462586;0.166080;-1.030811;6;14.654385;-1.480730;-5.120682;-7.713993;28.967997;15.151683;-0.580883;0.053354;0.216304;1;0;
684;0;0.542818;-0.794802;16.957474;38.771892;220.995793;-0.842561;0.214022;-0.108700;-0.909815;1;-0.418663;0.668134;11.537858;135.810308;-65.107997;34.062578;0.398146;0.137208;-1.056125;6;11.631163;-2.625587;-2.846480;-3.490362;23.194640;0.981846;-0.623233;0.004164;0.218605;1;0;
685;0;0.924203;-0.786848;18.897160;56.448425;244.720458;-0.630192;0.227400;-0.116131;-0.882012;1;5.653026;0.035841;10.192851;104.029580;-30.469142;50.351658;0.423433;0.119894;-1.026973;6;10.146283;-2.146095;-0.117397;-10.710714;18.835412;11.818048;-0.581163;0.037988;0.201614;1;0;
686;0;1.287607;-0.552988;19.928162;78.036842;270.702592;-5.851323;0.284625;-0.110572;-0.911561;1;-0.184865;1.735836;9.109300;71.083415;-16.185550;20.130177;0.410237;0.134067;-1.013351;6;9.943428;-0.801648;1.860815;-5.616821;15.994477;33.914157;-0.580745;0.070373;0.199940;1;0;
687;0;1.116874;-0.437740;19.982157;95.569959;299.227524;-9.792730;0.327758;-0.139238;-0.905777;1;-0.739321;1.399737;10.059800;57.640451;-9.727870;19.382006;0.384204;0.058387;-1.022131;6;12.130792;0.414436;2.266165;2.344649;18.190881;43.168809;-0.594653;0.070168;0.199869;1;0;
688;0;0.589573;2.317656;19.472040;99.120890;324.566453;-12.181570;0.370134;-0.157661;-0.889332;1;-1.133429;3.482858;7.958636;16.039251;-6.605422;0.296611;0.384574;0.074779;-1.037485;6;13.072559;0.063078;2.102568;12.680258;20.072610;30.404487;-0.608979;0.037579;0.201473;1;0;
689;0;-0.782300;0.767970;19.495654;79.759286;349.640399;-14.324698;0.425473;-0.135146;-0.883485;1;-1.192507;0.724870;10.332758;5.708527;-5.180617;1.504763;0.397400;0.044213;-1.035753;6;14.165525;-0.062068;0.565403;14.510970;24.391281;3.875598;-0.567117;0.055211;0.185319;1;0;
690;0;0.668430;1.070830;23.446448;90.752274;356.683655;-11.113354;0.467149;-0.212524;-0.786414;1;-0.406580;1.060585;9.443733;7.624909;-2.585221;2.210333;0.384939;0.030962;-1.063173;6;13.603338;0.978088;-0.997631;12.187712;29.554727;-11.085442;-0.594515;0.087187;0.183504;1;0;
691;0;-1.034245;0.131213;18.294631;105.366520;384.457782;-15.855983;0.508753;-0.203405;-0.776801;1;-0.684066;1.343203;9.947682;-1.123401;-1.074774;-1.943481;0.423132;0.058612;-1.022959;6;13.034912;0.912821;-3.044616;10.353068;31.002617;-21.567404;-0.595071;0.037784;0.201544;1;0;
692;0;-2.228785;1.939633;24.587195;109.292059;374.320109;-21.491821;0.550772;-0.242655;-0.728789;1;-0.909515;0.724141;10.112244;-2.263887;-1.018487;-3.392751;0.409936;0.072785;-1.009337;6;11.911675;0.798740;-3.185833;12.105274;30.298173;-32.723415;-0.608632;0.070791;0.184271;1;0;
693;0;-2.542900;3.484971;23.223668;157.792171;344.491021;-37.208408;0.619860;-0.224043;-0.709215;1;-0.858079;1.399810;9.887463;-4.306597;-1.435758;-4.508347;0.423427;0.059684;-1.037308;6;10.559805;0.803082;-2.911608;14.301620;28.143155;-39.534638;-0.636657;0.054190;0.184968;1;0;
694;0;0.315276;1.790956;17.134438;169.777231;320.809546;-49.929489;0.647001;-0.252676;-0.650194;1;-0.681002;1.005315;10.060677;-7.924931;-1.872819;-5.656232;0.411337;0.062824;-1.080082;6;10.449361;1.328014;-2.432329;9.080913;26.279602;-38.620801;-0.567467;0.040671;0.155100;1;0;
695;0;6.015530;-1.530664;7.058669;156.924660;291.848640;-40.608780;0.689791;-0.319469;-0.595350;1;-0.851496;1.118394;10.170424;-8.301715;-2.338508;-5.507026;0.398436;0.078070;-1.080810;6;9.703465;1.160239;-1.309146;3.364048;21.093887;-39.064220;-0.594657;0.088840;0.152449;1;0;
696;0;20.053788;-12.873432;-10.106187;131.254035;205.230195;-5.382930;0.731396;-0.310350;-0.585738;1;-0.563345;0.948864;10.176327;-7.472649;-2.640818;-4.553704;0.397921;0.091247;-1.053114;6;9.002434;1.395894;-0.902014;-1.567845;14.425037;-34.828674;-0.623446;0.006643;0.172022;1;0;
697;0;8.010822;0.234538;3.808756;-30.923618;78.444226;40.031544;0.744802;-0.352380;-0.522952;1;-0.625638;0.892452;9.948512;-4.786229;-2.614164;-3.410647;0.396665;0.071639;-0.994711;6;8.836525;1.340695;-0.306493;-6.410511;8.977490;-27.360218;-0.623517;0.007469;0.156494;1;0;
698;0;17.774093;-1.879226;8.365696;-24.268137;-34.919889;44.271669;0.729910;-0.324463;-0.529434;1;-0.501722;0.723576;10.347265;-3.610591;-2.390248;-2.544293;0.384430;0.104348;-1.025142;6;9.481146;0.931442;-0.595653;-9.550423;2.743500;-23.102279;-0.595913;0.010356;0.110051;1;0;
699;0;14.310607;-1.985308;9.775471;-11.307679;-66.009341;23.247278;0.715789;-0.324089;-0.529085;1;-0.915429;1.287257;9.886160;-1.946924;-2.679559;-1.960100;0.371598;0.074704;-1.037209;6;9.412185;-0.000359;-1.259685;-11.590223;-2.411883;-22.184130;-0.581655;0.025100;0.140340;1;0;
700;0;12.215028;-3.037830;5.013348;-3.268863;-78.958038;-0.108242;0.759694;-0.380296;-0.516469;1;-0.618816;1.118058;10.288539;-2.128742;-2.377069;-1.679787;0.436403;0.059759;-1.037584;6;9.472281;-0.465103;-1.260563;-12.219657;-5.684157;-25.405285;-0.609538;0.006847;0.172092;1;0;
701;0;10.438173;-2.762165;1.967936;-25.858304;-104.833021;-5.217205;0.715403;-0.310317;-0.532501;1;-0.687824;0.779709;9.720650;-2.372782;-2.192187;-2.294705;0.396960;0.072710;-1.009061;6;10.473760;-0.642121;-1.362411;-12.932480;-8.570406;-27.527880;-0.623241;0.041507;0.123764;1;0;
702;0;9.546883;-1.607122;3.262568;-59.627343;-134.310039;-1.243938;0.701654;-0.306415;-0.546227;1;-0.917308;1.005509;9.772643;-2.188585;-2.281831;-2.295448;0.384945;0.091171;-1.052838;6;10.046767;-0.353762;-2.087761;-12.862758;-8.961423;-31.101284;-0.609329;0.023039;0.171255;1;0;
703;0;9.118290;-0.738654;4.792313;-76.276300;-156.894364;3.711983;0.687534;-0.306040;-0.545878;1;-0.171028;1.454705;9.732099;-2.651147;-2.283283;-2.974049;0.371523;0.059384;-1.036205;6;9.393457;-0.469418;-2.339987;-11.595550;-7.410458;-32.763247;-0.623792;-0.026568;0.189224;1;0;
704;0;8.397443;0.703231;6.034638;-76.300045;-177.168664;6.878815;0.675271;-0.288024;-0.615909;1;-1.027495;0.949584;9.996736;-2.710637;-2.128928;-3.250013;0.410972;0.106642;-1.054393;6;9.813038;-0.410804;-1.972596;-10.949075;-4.670735;-31.281463;-0.581931;-0.008937;0.173069;1;0;
705;0;7.209576;0.707238;6.750345;-68.059101;-193.632988;8.243728;0.645901;-0.280560;-0.590474;1;-0.512255;1.173841;9.894527;-3.419576;-2.043532;-3.619669;0.371674;0.090025;-1.038213;6;9.752091;-0.527315;-2.094004;-12.032344;-2.893631;-28.994357;-0.609676;-0.010172;0.188457;1;0;
706;0;6.343622;1.338269;6.395179;-60.406632;-206.728028;10.554365;0.632137;-0.259358;-0.621693;1;0.072831;0.666121;10.302667;-4.160818;-2.137690;-4.731004;0.371228;0.058312;-1.021856;6;8.815131;-0.349196;-1.691522;-13.297258;-1.872033;-30.614097;-0.665307;-0.010988;0.188176;1;0;
707;0;4.918155;2.432142;6.713045;-59.663087;-218.222985;15.364066;0.646615;-0.238905;-0.653610;1;-0.740207;1.230698;10.003018;-3.295454;-2.039147;-4.051115;0.397035;0.088031;-1.010065;6;8.531864;-0.694505;-1.099438;-14.641879;-0.595632;-30.279209;-0.609817;-0.008519;0.157401;1;0;
708;0;4.703903;2.033353;7.445992;-62.596251;-229.742615;20.797097;0.604997;-0.230725;-0.680714;1;-0.569628;0.441605;9.836062;-3.667282;-2.164096;-4.422591;0.397921;0.091247;-1.053114;6;8.651423;-0.403900;-0.976187;-15.670345;-1.630586;-25.198235;-0.623867;-0.007071;0.126275;1;0;
709;0;4.319244;2.841443;8.294372;-62.348355;-241.351436;24.502218;0.534751;-0.208024;-0.710536;1;-0.965525;1.174988;10.224693;-2.776287;-2.464817;-3.592512;0.410746;0.060681;-1.051382;6;8.955847;-0.634901;-0.492419;-14.687843;-3.575263;-23.145196;-0.624489;-0.074320;0.176207;1;0;
710;0;3.422144;2.788766;9.242818;-56.650122;-252.225802;25.321183;0.493147;-0.217143;-0.720148;1;-1.096048;1.005595;9.485819;-1.935743;-1.934131;-3.401592;0.397255;0.073782;-1.023411;6;8.251630;-0.922920;-0.327140;-13.533128;-5.432858;-23.537757;-0.623233;0.004164;0.218605;1;0;
711;0;3.432248;2.676054;9.754013;-47.970969;-260.977389;24.632871;0.480127;-0.188884;-0.779519;1;-0.906212;0.893275;10.282305;-2.341269;-2.245880;-3.405018;0.372044;0.106417;-1.053566;6;8.557310;-0.746894;0.278173;-12.135529;-6.040483;-26.412255;-0.596536;-0.056893;0.159983;1;0;
712;0;3.159338;2.679157;10.430683;-43.171509;-267.782698;24.355277;0.465249;-0.178267;-0.768509;1;-1.323676;0.893460;9.594167;-0.267761;-1.885922;-2.844868;0.384650;0.090100;-1.038488;6;8.426052;-1.214446;-0.504795;-10.748844;-6.406651;-26.018295;-0.554465;-0.023069;0.142991;1;0;
713;0;2.702706;2.277639;10.476939;-43.275962;-274.551669;24.276366;0.409910;-0.200783;-0.774357;1;-0.974095;1.230986;9.828264;0.649590;-2.610735;-2.758854;0.410601;0.090250;-1.039040;6;8.074581;-0.922514;-0.330441;-8.809442;-7.356410;-25.195757;-0.609743;-0.028017;0.220349;1;0;
714;0;2.154493;2.513127;11.717537;-46.294909;-282.205639;25.050054;0.366734;-0.120219;-0.832616;1;-0.689895;1.230305;9.664389;-0.246887;-2.710878;-3.253817;0.397180;0.058462;-1.022407;6;8.253675;-1.329205;-0.268963;-6.595131;-6.778927;-27.039920;-0.637842;-0.025120;0.158098;1;0;
715;0;2.458373;2.803987;12.633960;-49.649878;-290.429156;27.041987;0.312152;-0.152977;-0.849124;1;-0.332414;1.230133;10.238039;-1.200942;-2.388930;-2.758137;0.371083;0.087881;-1.009513;6;8.245297;-1.040555;-0.687076;-5.754754;-5.518029;-27.415654;-0.595488;0.005399;0.203218;1;0;
716;0;1.516392;2.581681;14.205952;-53.380758;-300.950688;30.684121;0.282739;-0.093615;-0.876164;1;-0.857086;1.512518;9.944198;-1.295072;-2.598122;-3.777613;0.397105;0.043141;-1.021403;6;8.598584;-0.692909;-0.678989;-5.745100;-4.294487;-27.421527;-0.582974;-0.089900;0.177255;1;0;
717;0;1.420812;2.585865;15.170228;-54.643869;-314.111478;34.644190;0.226242;-0.074818;-0.892259;1;-0.682557;0.554576;9.947018;-2.376842;-2.642909;-3.717273;0.346463;0.122659;-1.068368;6;8.943161;-1.335028;-1.274175;-5.740425;-3.744520;-27.363056;-0.582277;-0.042148;0.190271;1;0;
718;0;1.741602;2.593137;16.938241;-55.152190;-328.959408;38.360002;0.155654;-0.090244;-0.873022;1;-0.506773;0.836048;10.120801;-1.694243;-2.418621;-3.868633;0.384349;0.028818;-1.034474;6;8.768874;-1.101577;-1.096767;-5.426103;-1.426226;-29.605837;-0.596256;-0.041526;0.174673;1;0;
719;0;1.772697;2.714775;18.530610;-54.306164;-342.595112;41.508974;0.114050;-0.099363;-0.882634;1;-0.736711;0.667487;10.115823;-2.129729;-2.697280;-4.303344;0.410306;0.089178;-1.024690;6;8.643409;-1.219190;-1.518811;-6.513990;0.856421;-28.879452;-0.597091;-0.106296;0.178022;1;0;
720;0;2.228288;2.381657;21.322758;-53.697574;-352.117785;40.095634;0.127013;-0.058425;-0.893231;1;-0.743210;0.272889;9.775654;-1.766289;-3.331922;-5.018402;0.410301;0.028968;-1.035025;6;8.410220;-1.508535;-1.404635;-8.122994;2.262098;-26.344175;-0.610231;-0.059575;0.206496;1;0;
721;0;2.217142;1.759733;23.649967;-47.220400;-363.197233;29.073694;0.055267;-0.032538;-0.884240;1;-0.441308;0.498241;10.461563;-2.231192;-3.574672;-6.315955;0.410381;0.104498;-1.025694;6;8.580666;-1.510424;-1.760775;-8.723712;3.595753;-25.370553;-0.555158;-0.089491;0.177395;1;0;
722;0;-0.633461;3.487946;24.283769;-36.397387;-376.122568;11.568882;0.000657;-0.030697;-0.935732;1;-0.508090;0.892331;10.064209;-1.373051;-4.143728;-6.721683;0.397400;0.044213;-1.035753;6;7.756216;-1.798666;-1.717510;-11.323554;4.695468;-23.166286;-0.638259;-0.057505;0.159772;1;0;
723;0;-5.059644;2.268418;20.328066;-72.294142;-371.813680;13.214039;-0.055811;-0.046499;-0.916843;1;-1.255578;0.443088;10.048114;-1.778265;-4.453870;-6.971714;0.357957;0.057165;-1.007230;6;7.624728;-1.220355;-2.376215;-11.664887;4.422317;-17.571652;-0.611066;-0.124345;0.209844;1;0;
724;0;-11.328573;3.038577;24.642147;-122.369195;-360.875236;26.997167;-0.141306;-0.016709;-0.921579;1;-0.960929;0.668156;10.394185;-0.967882;-5.998722;-3.595368;0.384574;0.074779;-1.037485;6;7.111845;-1.970420;-1.490729;-14.895391;4.339004;-10.622564;-0.610443;-0.057097;0.159912;1;0;
725;0;-14.616226;2.830797;29.180586;-143.891766;-338.906621;40.569400;-0.170690;0.008054;-0.913637;1;-0.157777;0.215860;10.240812;2.592297;-5.457152;-4.481126;0.410156;0.058537;-1.022683;6;7.291074;-2.435186;-1.429499;-17.245943;3.292317;-4.863592;-0.624560;-0.073493;0.160679;1;0;
726;0;-19.609859;3.176398;28.459776;-113.002599;-308.992132;47.772473;-0.255414;0.010301;-0.911541;1;-0.844266;0.498996;10.453101;4.756181;-5.308258;-4.292938;0.409785;0.042145;-1.007329;6;6.931070;-2.261384;-1.734894;-18.688606;2.843628;2.539922;-0.596740;-0.091756;0.208240;1;0;
727;0;-23.653627;5.801786;23.732093;-83.950378;-267.922850;47.098397;-0.257700;0.058329;-0.897053;1;-1.828791;1.063944;10.206465;3.829294;-7.399413;-0.460983;0.397996;0.106567;-1.054117;6;6.281352;-2.027595;-1.746010;-21.148977;3.354386;8.506421;-0.624489;-0.074320;0.176207;1;0;
728;0;-27.152103;6.065384;17.527469;-69.754310;-214.666874;39.398554;-0.313782;0.028757;-0.874748;1;1.216085;-0.181372;9.873017;6.702931;-7.388795;-1.198438;0.384354;0.089028;-1.024139;6;5.814050;-1.734898;-1.454043;-22.387123;4.825346;16.695562;-0.596882;-0.090104;0.177185;1;0;
729;0;-30.125568;6.113359;14.741974;-60.611560;-154.819843;30.532292;-0.315325;0.083841;-0.888412;1;-0.564662;1.005147;10.119734;9.394334;-9.214013;1.806734;0.411192;0.092393;-1.067739;6;7.112945;-1.970173;-1.430822;-23.434480;6.285951;25.954516;-0.596949;-0.107949;0.209077;1;0;
730;0;-32.454800;6.221456;12.708059;-45.764519;-97.441754;26.239464;-0.359202;0.105450;-0.866044;1;-0.675304;0.554861;10.286856;10.989930;-9.994587;2.355165;0.411192;0.092393;-1.067739;6;7.120493;-2.375222;-1.073112;-23.677339;6.001782;32.651591;-0.582628;-0.056688;0.160053;1;0;
731;0;-34.099703;7.017871;10.576696;-27.681022;-53.777237;33.151876;-0.357301;0.071194;-0.883948;1;-0.598959;0.217481;11.137374;7.836155;-15.180649;1.499529;0.384650;0.090100;-1.038488;6;7.709844;-2.028116;-1.060624;-21.484171;5.691141;33.867968;-0.569137;-0.088869;0.161797;1;0;
732;0;-33.615229;5.874258;11.888398;-5.783458;-29.602117;51.847008;-0.371808;0.085339;-0.887015;1;-0.936321;0.443782;11.526788;-1.139405;-33.457539;2.790350;0.346237;0.076698;-1.065357;6;8.254485;-1.677661;-0.270447;-20.865455;5.192563;34.968673;-0.582557;-0.057515;0.175581;1;0;
733;0;-31.760403;5.303341;13.058679;26.784950;-13.274158;70.075342;-0.413812;0.107291;-0.917535;1;0.409461;1.453817;9.970746;-4.681519;-48.747789;12.593122;0.371448;0.044063;-1.035202;6;8.611728;-2.084509;-0.145761;-17.799388;6.636568;35.409244;-0.596953;-0.089277;0.161657;1;0;
734;0;-42.397227;42.116545;50.060379;53.365343;214.834071;42.037003;-0.387829;0.119970;-0.868761;1;-1.984062;2.698658;11.167087;-38.293812;-51.809213;7.418081;0.371894;0.075776;-1.051559;6;8.610108;-1.387596;-0.142794;-15.928197;7.875692;37.506003;-0.582553;-0.076186;0.223001;1;0;
735;0;25.241744;-11.080935;-19.829382;336.650442;328.019962;-105.920315;-0.342038;0.046805;-0.891542;1;-0.875752;1.401483;11.755361;-35.085292;-63.854186;12.233523;0.358698;0.089950;-1.037937;6;9.428901;-1.507369;-0.547231;-13.607412;5.818682;42.001586;-0.624489;-0.074320;0.176207;1;0;
736;0;22.313356;6.311533;3.771589;-51.147665;217.868315;-48.821071;-0.340537;0.043619;-0.930354;1;-0.923431;1.289309;12.207174;-41.397233;-74.303664;12.432869;0.346017;0.090946;-1.052011;6;10.712491;0.578172;-1.053283;-12.372610;0.041733;44.990322;-0.554603;-0.040088;0.159356;1;0;
737;0;3.494780;-0.642527;12.810084;-88.611931;293.688431;-138.030755;-0.269163;0.014204;-0.925268;1;-1.476042;2.758360;16.103242;-45.938430;-82.372415;3.717014;0.358698;0.089950;-1.037937;6;12.073184;1.040664;-0.786367;-7.655393;-12.183871;45.765376;-0.554461;-0.041740;0.190412;1;0;
738;0;-7.136483;15.098090;11.248880;19.234400;315.930829;-87.281539;-0.255056;0.031129;-0.943109;1;-0.804092;-1.299774;14.868263;-22.876386;-108.023605;2.062546;0.294478;0.046829;-1.076597;6;13.520148;-1.221856;0.608260;-6.274837;-21.768804;41.495269;-0.582277;-0.042148;0.190271;1;0;
739;0;-7.277843;1.928522;21.022282;1.239680;245.817740;-38.700794;-0.142492;0.059203;-0.966810;1;-1.406181;-0.508681;16.384898;-19.138376;-124.101288;-14.247928;0.320071;0.151006;-1.041124;6;15.665888;-1.803027;1.723728;-12.624137;-35.623144;39.383185;-0.527276;-0.071238;0.145643;1;0;
740;0;-2.693246;2.578192;12.589634;50.049588;214.135357;18.363829;-0.184096;0.050084;-0.976423;1;-2.885565;1.184843;17.317762;-5.565429;-152.601729;-17.294602;0.281212;0.105892;-1.051636;6;15.588589;-1.516467;0.765353;-4.505017;-43.259719;35.446444;-0.596256;-0.041526;0.174673;1;0;
741;0;1.041613;-1.086002;16.113492;30.250816;172.799055;28.940805;-0.099373;0.047836;-0.978518;1;-2.923357;0.960388;18.222598;-2.513173;-179.644063;-15.711144;0.306574;0.103898;-1.023488;6;15.159395;-1.228603;-0.079810;9.661804;-44.387847;34.085941;-0.582348;-0.041322;0.174744;1;0;
742;0;-0.310788;-1.207652;14.268100;158.121999;88.559297;21.990248;-0.084467;0.002620;-0.954544;1;-3.412888;0.568135;19.514096;6.328903;-214.963519;-10.074312;0.229083;0.059630;-1.047522;6;14.371837;-0.998994;-1.171451;23.622918;-39.167853;30.892220;-0.581927;-0.027608;0.220490;1;0;
743;0;-1.629246;1.653033;11.356162;94.185312;45.609337;-15.692608;-0.056626;0.032942;-0.976150;1;-3.112218;0.173757;20.086205;18.116371;-249.335653;-3.839838;0.190381;0.105366;-1.049706;6;12.990276;-0.536472;-2.452828;32.924955;-33.926919;27.042829;-0.553623;0.004358;0.234484;1;0;
744;0;-1.017045;1.981021;7.561814;107.717320;43.901782;-22.169672;-0.053982;0.005742;-1.022206;1;-3.067453;-1.739869;22.010339;38.697328;-284.140468;4.740518;0.177185;0.119540;-1.036084;6;12.932921;-0.303538;-2.333126;33.015175;-27.489696;28.570822;-0.540345;-0.025344;0.189645;1;0;
745;0;-0.958232;0.729852;10.512866;62.148342;36.460677;0.168337;-0.068460;-0.014711;-0.990289;1;-2.589143;-2.190711;22.812585;70.527413;-313.051180;15.947453;0.125871;0.121383;-1.063680;6;11.802716;0.684836;-2.709273;26.914161;-21.711980;26.700588;-0.623024;0.020357;0.217768;1;0;
746;0;0.366456;0.673146;10.936207;57.359113;10.637188;-22.810754;-0.054697;-0.035914;-0.959071;1;-2.227089;-3.317399;23.498565;99.964121;-338.349490;23.735693;0.073447;0.074050;-1.045217;6;11.144350;1.323427;-3.138007;18.262768;-15.683976;20.467144;-0.581159;0.019316;0.249034;1;0;
747;0;-0.436131;2.729276;8.030911;44.619252;8.088054;-17.355954;-0.052810;-0.052871;-0.994467;1;-1.562313;-2.362022;22.381086;123.622344;-354.648999;25.072811;0.033853;0.056361;-1.014687;6;10.573051;1.735760;-2.068956;10.413159;-11.235846;16.470013;-0.581785;-0.029261;0.251546;1;0;
